sku,nombre,precio,costo,categoria,mpn,proveedor,ubicacion,ancho_cm,alto_cm,detalles
LGVTM391,CRUZ RESACADA FLORES DORADA,558,304.31,ARTESANIAS,LGVTM391,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,38,22,"{""medidas_original"":""38 X 22 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0898"",""precio_compra_con_iva"":353,""iva_compra"":48.69,""porcentaje_a_ganar"":50,""utilidad"":176.5,""openpay_comision"":12.74,""openpay_iva"":2.04,""comision_tienda_nube"":13.49,""total_comisiones"":28.26,""descuento_pago_transferencia_pct"":6.38,""iva_venta_desglosar"":76.93,""precio_venta_sin_iva"":481,""ganancia_real"":426,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM392,CRUZ RESACADA FLORES PLATA,525,286.21,ARTESANIAS,LGVTM392,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,38,22,"{""medidas_original"":""38 X 22 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0899"",""precio_compra_con_iva"":332,""iva_compra"":45.79,""porcentaje_a_ganar"":50,""utilidad"":166,""openpay_comision"":12.13,""openpay_iva"":1.94,""comision_tienda_nube"":12.84,""total_comisiones"":26.91,""descuento_pago_transferencia_pct"":6.08,""iva_venta_desglosar"":72.4,""precio_venta_sin_iva"":453,""ganancia_real"":397,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM393,CRUZ PEDRERIA CON FLORES PLATA,583,318.1,ARTESANIAS,LGVTM393,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0900"",""precio_compra_con_iva"":369,""iva_compra"":50.9,""porcentaje_a_ganar"":50,""utilidad"":184.5,""openpay_comision"":13.2,""openpay_iva"":2.11,""comision_tienda_nube"":13.98,""total_comisiones"":29.29,""descuento_pago_transferencia_pct"":6.61,""iva_venta_desglosar"":80.38,""precio_venta_sin_iva"":502,""ganancia_real"":447,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM394,CRUZ PEDRERIA CON FLORES ORO,583,318.1,ARTESANIAS,LGVTM394,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0901"",""precio_compra_con_iva"":369,""iva_compra"":50.9,""porcentaje_a_ganar"":50,""utilidad"":184.5,""openpay_comision"":13.2,""openpay_iva"":2.11,""comision_tienda_nube"":13.98,""total_comisiones"":29.29,""descuento_pago_transferencia_pct"":6.61,""iva_venta_desglosar"":80.38,""precio_venta_sin_iva"":502,""ganancia_real"":447,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM395,CRUZ MEDALLAS DORADO,525,286.21,ARTESANIAS,LGVTM395,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0902"",""precio_compra_con_iva"":332,""iva_compra"":45.79,""porcentaje_a_ganar"":50,""utilidad"":166,""openpay_comision"":12.13,""openpay_iva"":1.94,""comision_tienda_nube"":12.84,""total_comisiones"":26.91,""descuento_pago_transferencia_pct"":6.08,""iva_venta_desglosar"":72.4,""precio_venta_sin_iva"":453,""ganancia_real"":397,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM396,CRUZ MEDALLAS PLATA,525,286.21,ARTESANIAS,LGVTM396,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0903"",""precio_compra_con_iva"":332,""iva_compra"":45.79,""porcentaje_a_ganar"":50,""utilidad"":166,""openpay_comision"":12.13,""openpay_iva"":1.94,""comision_tienda_nube"":12.84,""total_comisiones"":26.91,""descuento_pago_transferencia_pct"":6.08,""iva_venta_desglosar"":72.4,""precio_venta_sin_iva"":453,""ganancia_real"":397,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM397,CUERPO # 20 C/FONDO FILIGRANA PLATA,922,505.17,ARTESANIAS,LGVTM397,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0904"",""precio_compra_con_iva"":586,""iva_compra"":80.83,""porcentaje_a_ganar"":50,""utilidad"":293,""openpay_comision"":19.49,""openpay_iva"":3.12,""comision_tienda_nube"":20.63,""total_comisiones"":43.25,""descuento_pago_transferencia_pct"":9.76,""iva_venta_desglosar"":127.21,""precio_venta_sin_iva"":795,""ganancia_real"":740,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM398,CUERPO # 20 C/FONDO FILIGRANA DORADA,980,537.07,ARTESANIAS,LGVTM398,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0905"",""precio_compra_con_iva"":623,""iva_compra"":85.93,""porcentaje_a_ganar"":50,""utilidad"":311.5,""openpay_comision"":20.57,""openpay_iva"":3.29,""comision_tienda_nube"":21.77,""total_comisiones"":45.62,""descuento_pago_transferencia_pct"":10.3,""iva_venta_desglosar"":135.19,""precio_venta_sin_iva"":845,""ganancia_real"":790,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM399,CRUZ PADRE HIJO Y ESPIRIU SANTO DE RESINA CHICO,1293,709.48,ARTESANIAS,LGVTM399,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0906"",""precio_compra_con_iva"":823,""iva_compra"":113.52,""porcentaje_a_ganar"":50,""utilidad"":411.5,""openpay_comision"":26.37,""openpay_iva"":4.22,""comision_tienda_nube"":27.9,""total_comisiones"":58.49,""descuento_pago_transferencia_pct"":13.21,""iva_venta_desglosar"":178.34,""precio_venta_sin_iva"":1115,""ganancia_real"":1059,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM400,CRUZ PADRE HIJO Y ESPIRIU SANTO DE RESINA GRANDE,1790,983.62,ARTESANIAS,LGVTM400,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0907"",""precio_compra_con_iva"":1141,""iva_compra"":157.38,""porcentaje_a_ganar"":50,""utilidad"":570.5,""openpay_comision"":35.59,""openpay_iva"":5.69,""comision_tienda_nube"":37.66,""total_comisiones"":78.94,""descuento_pago_transferencia_pct"":17.82,""iva_venta_desglosar"":246.96,""precio_venta_sin_iva"":1543,""ganancia_real"":1488,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM401,CRUCIFIJOS,0,0,0,LGVTM401,0,0,,,"{""proveedor_contacto"":""0"",""proveedor_telefono"":""0"",""financiero_2023"":{""numero_control"":""0908"",""iva_compra"":0,""porcentaje_a_ganar"":0,""openpay_comision"":2.5,""descuento_pago_transferencia_pct"":0,""iva_venta_desglosar"":0,""precio_venta_sin_iva"":0,""ganancia_real"":0,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM402,CRISTO # 25 HEXAGONAL RAYADO ESPEJO,653,356.9,ARTESANIAS,LGVTM402,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,40.5,18.5,"{""medidas_original"":""40.5 X 18.5 c"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0909"",""precio_compra_con_iva"":414,""iva_compra"":57.1,""porcentaje_a_ganar"":50,""utilidad"":207,""openpay_comision"":14.51,""openpay_iva"":2.32,""comision_tienda_nube"":15.36,""total_comisiones"":32.18,""descuento_pago_transferencia_pct"":7.27,""iva_venta_desglosar"":90.09,""precio_venta_sin_iva"":563,""ganancia_real"":508,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM403,CRISTO # 25 HEXAGONAL RAYADO,630,343.97,ARTESANIAS,LGVTM403,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,40.5,18.5,"{""medidas_original"":""40.5 X 18.5 c"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0910"",""precio_compra_con_iva"":399,""iva_compra"":55.03,""porcentaje_a_ganar"":50,""utilidad"":199.5,""openpay_comision"":14.07,""openpay_iva"":2.25,""comision_tienda_nube"":14.9,""total_comisiones"":31.22,""descuento_pago_transferencia_pct"":7.05,""iva_venta_desglosar"":86.86,""precio_venta_sin_iva"":543,""ganancia_real"":488,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM404,CRISTO # 25 HEXAGONAL LISO,666,363.79,ARTESANIAS,LGVTM404,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,40.5,18.5,"{""medidas_original"":""40.5 X 18.5 c"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0911"",""precio_compra_con_iva"":422,""iva_compra"":58.21,""porcentaje_a_ganar"":50,""utilidad"":211,""openpay_comision"":14.74,""openpay_iva"":2.36,""comision_tienda_nube"":15.6,""total_comisiones"":32.7,""descuento_pago_transferencia_pct"":7.38,""iva_venta_desglosar"":91.82,""precio_venta_sin_iva"":574,""ganancia_real"":519,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM405,CRISTO # 22 HEXAGONAL PLATA,572,312.07,ARTESANIAS,LGVTM405,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,37,16.5,"{""medidas_original"":""37 X 16.5 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0912"",""precio_compra_con_iva"":362,""iva_compra"":49.93,""porcentaje_a_ganar"":50,""utilidad"":181,""openpay_comision"":13,""openpay_iva"":2.08,""comision_tienda_nube"":13.76,""total_comisiones"":28.84,""descuento_pago_transferencia_pct"":6.51,""iva_venta_desglosar"":78.87,""precio_venta_sin_iva"":493,""ganancia_real"":438,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM406,CRISTO # 18 HEXAGONAL LISO,348,188.79,ARTESANIAS,LGVTM406,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,32.5,15.5,"{""medidas_original"":""32.5 X 15.5 c"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0913"",""precio_compra_con_iva"":219,""iva_compra"":30.21,""porcentaje_a_ganar"":50,""utilidad"":109.5,""openpay_comision"":8.85,""openpay_iva"":1.42,""comision_tienda_nube"":9.38,""total_comisiones"":19.64,""descuento_pago_transferencia_pct"":4.44,""iva_venta_desglosar"":48.02,""precio_venta_sin_iva"":300,""ganancia_real"":245,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM407,CRISTO # 3/8 HEXAGONAL RAYADO,437,237.93,ARTESANIAS,LGVTM407,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,31.5,14,"{""medidas_original"":""31.5 X 14 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0914"",""precio_compra_con_iva"":276,""iva_compra"":38.07,""porcentaje_a_ganar"":50,""utilidad"":138,""openpay_comision"":10.5,""openpay_iva"":1.68,""comision_tienda_nube"":11.12,""total_comisiones"":23.31,""descuento_pago_transferencia_pct"":5.26,""iva_venta_desglosar"":60.32,""precio_venta_sin_iva"":377,""ganancia_real"":322,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM408,CRISTO # 3/8 HEXAGONAL LISO,447,243.1,ARTESANIAS,LGVTM408,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,31.5,14,"{""medidas_original"":""31.5 X 14 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0915"",""precio_compra_con_iva"":282,""iva_compra"":38.9,""porcentaje_a_ganar"":50,""utilidad"":141,""openpay_comision"":10.68,""openpay_iva"":1.71,""comision_tienda_nube"":11.31,""total_comisiones"":23.69,""descuento_pago_transferencia_pct"":5.35,""iva_venta_desglosar"":61.61,""precio_venta_sin_iva"":385,""ganancia_real"":330,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM409,CRISTO HEXAGONAL RAYADO DORADO ESPEJO,295,159.48,ARTESANIAS,LGVTM409,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,30.5,13,"{""medidas_original"":""30.5 X 13 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0916"",""precio_compra_con_iva"":185,""iva_compra"":25.52,""porcentaje_a_ganar"":50,""utilidad"":92.5,""openpay_comision"":7.87,""openpay_iva"":1.26,""comision_tienda_nube"":8.33,""total_comisiones"":17.46,""descuento_pago_transferencia_pct"":3.94,""iva_venta_desglosar"":40.68,""precio_venta_sin_iva"":254,""ganancia_real"":199,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM410,CRISTO HEXAGONAL CON CADENA RAYADO,112,58.62,ARTESANIAS,LGVTM410,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,5.7,"{""medidas_original"":""10.5 X 5.7cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0917"",""precio_compra_con_iva"":68,""iva_compra"":9.38,""porcentaje_a_ganar"":50,""utilidad"":34,""openpay_comision"":4.47,""openpay_iva"":0.72,""comision_tienda_nube"":4.74,""total_comisiones"":9.93,""descuento_pago_transferencia_pct"":2.24,""iva_venta_desglosar"":15.44,""precio_venta_sin_iva"":96,""ganancia_real"":41,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM411,CRISTO HEXAGONAL CON CADENA LISO,123,64.66,ARTESANIAS,LGVTM411,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,5.7,"{""medidas_original"":""10.5 X 5.7cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0918"",""precio_compra_con_iva"":75,""iva_compra"":10.34,""porcentaje_a_ganar"":50,""utilidad"":37.5,""openpay_comision"":4.68,""openpay_iva"":0.75,""comision_tienda_nube"":4.96,""total_comisiones"":10.38,""descuento_pago_transferencia_pct"":2.34,""iva_venta_desglosar"":16.95,""precio_venta_sin_iva"":106,""ganancia_real"":51,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM412,CRISTO MED. HEXAGONAL CON CADENA RAYAD,98,50.86,ARTESANIAS,LGVTM412,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,6,3.5,"{""medidas_original"":""6 X 3.5 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0919"",""precio_compra_con_iva"":59,""iva_compra"":8.14,""porcentaje_a_ganar"":50,""utilidad"":29.5,""openpay_comision"":4.21,""openpay_iva"":0.67,""comision_tienda_nube"":4.47,""total_comisiones"":9.35,""descuento_pago_transferencia_pct"":2.11,""iva_venta_desglosar"":13.5,""precio_venta_sin_iva"":84,""ganancia_real"":29,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM413,CRISTO CHICO HEXAGONAL CON CADENA RAYAD,81,41.38,ARTESANIAS,LGVTM413,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7,4,"{""medidas_original"":""7 X 4 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0920"",""precio_compra_con_iva"":48,""iva_compra"":6.62,""porcentaje_a_ganar"":50,""utilidad"":24,""openpay_comision"":3.89,""openpay_iva"":0.62,""comision_tienda_nube"":4.13,""total_comisiones"":8.65,""descuento_pago_transferencia_pct"":1.95,""iva_venta_desglosar"":11.12,""precio_venta_sin_iva"":70,""ganancia_real"":14,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM414,CRISTO # 25 PAPAL CHAPA DE ORO,611,333.62,ARTESANIAS,LGVTM414,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,37,16,"{""medidas_original"":""37 X 16 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0921"",""precio_compra_con_iva"":387,""iva_compra"":53.38,""porcentaje_a_ganar"":50,""utilidad"":193.5,""openpay_comision"":13.72,""openpay_iva"":2.2,""comision_tienda_nube"":14.53,""total_comisiones"":30.45,""descuento_pago_transferencia_pct"":6.87,""iva_venta_desglosar"":84.27,""precio_venta_sin_iva"":527,""ganancia_real"":472,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM415,CRISTO # 16 PAPAL RAYADO DORADO,236,126.72,ARTESANIAS,LGVTM415,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,29.5,13,"{""medidas_original"":""29.5 X 13 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0922"",""precio_compra_con_iva"":147,""iva_compra"":20.28,""porcentaje_a_ganar"":50,""utilidad"":73.5,""openpay_comision"":6.76,""openpay_iva"":1.08,""comision_tienda_nube"":7.17,""total_comisiones"":15.01,""descuento_pago_transferencia_pct"":3.39,""iva_venta_desglosar"":32.48,""precio_venta_sin_iva"":203,""ganancia_real"":148,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM416,CRISTO # 16 PAPAL RAYADO PLATA,218,117.24,ARTESANIAS,LGVTM416,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,29.5,13,"{""medidas_original"":""29.5 X 13 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0923"",""precio_compra_con_iva"":136,""iva_compra"":18.76,""porcentaje_a_ganar"":50,""utilidad"":68,""openpay_comision"":6.44,""openpay_iva"":1.03,""comision_tienda_nube"":6.83,""total_comisiones"":14.3,""descuento_pago_transferencia_pct"":3.23,""iva_venta_desglosar"":30.11,""precio_venta_sin_iva"":188,""ganancia_real"":133,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM417,CRISTO # 16 REDONDO PAPAL,261,140.52,ARTESANIAS,LGVTM417,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,29.5,13,"{""medidas_original"":""29.5 X 13 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0924"",""precio_compra_con_iva"":163,""iva_compra"":22.48,""porcentaje_a_ganar"":50,""utilidad"":81.5,""openpay_comision"":7.23,""openpay_iva"":1.16,""comision_tienda_nube"":7.66,""total_comisiones"":16.04,""descuento_pago_transferencia_pct"":3.62,""iva_venta_desglosar"":35.94,""precio_venta_sin_iva"":225,""ganancia_real"":169,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM418,CRISTO # 3 PAPAL DORADO,90,46.55,ARTESANIAS,LGVTM418,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13,6,"{""medidas_original"":""13 X 6 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0925"",""precio_compra_con_iva"":54,""iva_compra"":7.45,""porcentaje_a_ganar"":50,""utilidad"":27,""openpay_comision"":4.07,""openpay_iva"":0.65,""comision_tienda_nube"":4.31,""total_comisiones"":9.03,""descuento_pago_transferencia_pct"":2.04,""iva_venta_desglosar"":12.42,""precio_venta_sin_iva"":78,""ganancia_real"":22,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM419,CRISTO # 3 PAPAL PLATA,81,41.38,ARTESANIAS,LGVTM419,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13,6,"{""medidas_original"":""13 X 6 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0926"",""precio_compra_con_iva"":48,""iva_compra"":6.62,""porcentaje_a_ganar"":50,""utilidad"":24,""openpay_comision"":3.89,""openpay_iva"":0.62,""comision_tienda_nube"":4.13,""total_comisiones"":8.65,""descuento_pago_transferencia_pct"":1.95,""iva_venta_desglosar"":11.12,""precio_venta_sin_iva"":70,""ganancia_real"":14,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM420,CRISTO # 16 DORADO RAYADO,250,134.48,ARTESANIAS,LGVTM420,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,34,12.5,"{""medidas_original"":""34 X 12.5 cm"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0927"",""precio_compra_con_iva"":156,""iva_compra"":21.52,""porcentaje_a_ganar"":50,""utilidad"":78,""openpay_comision"":7.02,""openpay_iva"":1.12,""comision_tienda_nube"":7.44,""total_comisiones"":15.59,""descuento_pago_transferencia_pct"":3.52,""iva_venta_desglosar"":34.43,""precio_venta_sin_iva"":215,""ganancia_real"":160,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
